TDEP,GR,RESD,BS,CAL,DCAL,NPHI,PE,DRHO,RHOB,DTC
33.899999999908985,27.780153274536133,,,,,,,,,
33.99999999990899,28.785444259643555,,,,,,,,,
34.09999999990899,29.612436294555664,,,,,,,,,
34.19999999990899,30.211816787719727,,,,,,,,,
34.29999999990899,30.735326766967773,,,,,,,,,
34.39999999990899,31.60784339904785,,,,,,,,,
34.499999999908994,32.57140350341797,,,,,,,,,
34.599999999908995,31.979610443115234,,,,,,,,,
34.699999999909,29.460693359375,,,,,,,,,
34.799999999909,25.219507217407227,,,,,,,,,
34.899999999909,20.45481300354004,,,,,,,,,
34.999999999909,16.782657623291016,,,,,,,,,
35.099999999909,14.859328269958496,,,,,,,,,
35.199999999909004,14.479972839355469,,,,,,,,,
35.299999999909005,14.404101371765137,,,,,,,,,
35.39999999990901,14.882088661193848,,,,,,,,,
35.49999999990901,14.920024871826172,,,,,,,,,
35.59999999990901,15.086939811706543,,,,,,,,,
35.69999999990901,15.830475807189941,,,,,,,,,
35.79999999990901,15.929108619689941,,,,,,,,,
35.899999999909014,16.088438034057617,,,,,,,,,
35.999999999909015,15.70908260345459,,,,,,,,,
36.099999999909016,14.995896339416504,,,,,,,,,
36.19999999990902,14.726553916931152,,,,,,,,,
36.29999999990902,14.514114379882812,,,,,,,,,
36.39999999990902,14.878294944763184,,,,,,,,,
36.49999999990902,15.333520889282227,,,,,,,,,
36.59999999990902,15.690114974975586,,,,,,,,,
36.699999999909025,16.657470703125,,,,,,,,,
36.799999999909026,17.165803909301758,,,,,,,,,
36.89999999990903,17.77277183532715,,,,,,,,,
36.99999999990903,18.512514114379883,,,,,,,,,
37.09999999990903,18.52010154724121,,,,,,,,,
37.19999999990903,18.444231033325195,,,,,,,,,
37.29999999990903,17.696901321411133,,,,,,,,,
37.399999999909035,16.513315200805664,,,,,,,,,
37.499999999909036,15.420772552490234,,,,,,,,,
37.59999999990904,14.47238540649414,,,,,,,,,
37.69999999990904,14.20683765411377,,,,,,,,,
37.79999999990904,14.328230857849121,,,,,,,,,
37.89999999990904,14.885882377624512,,,,,,,,,
37.99999999990904,15.841856956481934,,,,,,,,,
38.099999999909045,16.691612243652344,,,,,,,,,
38.199999999909046,17.457908630371094,,,,,,,,,
38.29999999990905,18.026941299438477,,,,,,,,,
38.39999999990905,18.573211669921875,,,,,,,,,
38.49999999990905,19.23328971862793,,,,,,,,,
38.59999999990905,20.265132904052734,,,,,,,,,
38.69999999990905,20.62552261352539,,,,,,,,,
38.799999999909055,20.23858070373535,,,,,,,,,
38.899999999909056,19.559534072875977,,,,,,,,,
38.99999999990906,18.717365264892578,,,,,,,,,
39.09999999990906,18.671842575073242,,,,,,,,,
39.19999999990906,18.8842830657959,,,,,,,,,
39.29999999990906,19.44572639465332,,,,,,,,,
39.39999999990906,19.529186248779297,,,,,,,,,
39.499999999909065,19.605056762695312,,,,,,,,,
39.599999999909066,19.718862533569336,,,,,,,,,
39.69999999990907,19.263635635375977,,,,,,,,,
39.79999999990907,19.096721649169922,,,,,,,,,
39.89999999990907,18.39870834350586,,,,,,,,,
39.99999999990907,18.26214027404785,,,,,,,,,
40.09999999990907,18.277315139770508,,,,,,,,,
40.199999999909075,18.451818466186523,,,,,,,,,
40.299999999909076,19.605056762695312,,,,,,,,,
40.39999999990908,20.690011978149414,,,,,,,,,
40.49999999990908,22.98131561279297,,,,,,,,,
40.59999999990908,24.79463005065918,,,,,,,,,
40.69999999990908,25.492643356323242,,,,,,,,,
40.79999999990908,25.158809661865234,,,,,,,,,
40.899999999909085,23.45171356201172,,,,,,,,,
40.999999999909086,22.222604751586914,,,,,,,,,
41.09999999990909,21.221107482910156,,,,,,,,,
41.19999999990909,21.463895797729492,,,,,,,,,
41.29999999990909,21.456308364868164,,,,,,,,,
41.39999999990909,20.902448654174805,,,,,,,,,
41.49999999990909,20.545856475830078,,,,,,,,,
41.599999999909095,18.800825119018555,,,,,,,,,
41.699999999909096,18.064876556396484,,,,,,,,,
41.7999999999091,17.3972110748291,,,,,,,,,
41.8999999999091,16.66884994506836,,,,,,,,,
41.9999999999091,17.283405303955078,,,,,,,,,
42.0999999999091,17.897958755493164,,,,,,,,,
42.1999999999091,19.32433319091797,,,,,,,,,
42.299999999909105,20.849340438842773,,,,,,,,,
42.399999999909106,22.222604751586914,,,,,,,,,
42.49999999990911,22.87509536743164,,,,,,,,,
42.59999999990911,23.694501876831055,,,,,,,,,
42.69999999990911,24.847740173339844,,,,,,,,,
42.79999999990911,25.65955924987793,,,,,,,,,
42.89999999990911,26.721752166748047,,,,,,,,,
42.999999999909114,26.099609375,,,,,,,,,
43.099999999909116,24.582191467285156,,,,,,,,,
43.19999999990912,22.84474754333496,,,,,,,,,
43.29999999990912,21.630809783935547,,,,,,,,,
43.39999999990912,21.964643478393555,,,,,,,,,
43.49999999990912,23.330320358276367,,,,,,,,,
43.59999999990912,24.582191467285156,,,,,,,,,
43.699999999909124,24.438037872314453,,,,,,,,,
43.799999999909126,23.117883682250977,,,,,,,,,
43.89999999990913,21.02384376525879,,,,,,,,,
43.99999999990913,18.838760375976562,,,,,,,,,
44.09999999990913,17.88278579711914,,,,,,,,,
44.19999999990913,18.322837829589844,,,,,,,,,
44.29999999990913,19.309158325195312,,,,,,,,,
44.399999999909134,20.94797134399414,,,,,,,,,
44.499999999909136,22.77646255493164,,,,,,,,,
44.59999999990914,23.906938552856445,,,,,,,,,
44.69999999990914,24.72634506225586,,,,,,,,,
44.79999999990914,25.21192169189453,,,,,,,,,
44.89999999990914,24.54425621032715,,,,,,,,,
44.99999999990914,22.87509536743164,,,,,,,,,
45.099999999909144,21.130062103271484,,,,,,,,,
45.199999999909146,19.961650848388672,,,,,,,,,
45.29999999990915,20.462398529052734,,,,,,,,,
45.39999999990915,22.184669494628906,,,,,,,,,
45.49999999990915,24.035921096801758,,,,,,,,,
45.59999999990915,25.007070541381836,,,,,,,,,
45.69999999990915,24.33940315246582,,,,,,,,,
45.799999999909154,23.034423828125,,,,,,,,,
45.899999999909156,21.33491325378418,,,,,,,,,
45.99999999990916,19.665752410888672,,,,,,,,,
46.09999999990916,18.39112091064453,,,,,,,,,
46.19999999990916,17.647584915161133,,,,,,,,,
46.29999999990916,17.738632202148438,,,,,,,,,
46.39999999990916,18.39112091064453,,,,,,,,,
46.499999999909164,19.582294464111328,,,,,,,,,
46.599999999909166,20.750709533691406,,,,,,,,,
46.69999999990917,20.659664154052734,,,,,,,,,
46.79999999990917,20.70518684387207,,,,,,,,,
46.89999999990917,20.196849822998047,,,,,,,,,
46.99999999990917,19.377443313598633,,,,,,,,,
47.09999999990917,19.726449966430664,,,,,,,,,
47.199999999909174,19.559534072875977,,,,,,,,,
47.299999999909176,19.99199676513672,,,,,,,,,
47.39999999990918,20.796232223510742,,,,,,,,,
47.49999999990918,21.312152862548828,,,,,,,,,
47.59999999990918,22.13914680480957,,,,,,,,,
47.69999999990918,22.541261672973633,,,,,,,,,
47.79999999990918,22.41986846923828,,,,,,,,,
47.899999999909184,22.457805633544922,,,,,,,,,
47.999999999909186,22.093624114990234,,,,,,,,,
48.09999999990919,22.245365142822266,,,,,,,,,
48.19999999990919,22.700590133666992,,,,,,,,,
48.29999999990919,22.51850128173828,,,,,,,,,
48.39999999990919,22.52608871459961,,,,,,,,,
48.49999999990919,21.615638732910156,,,,,,,,,
48.599999999909194,20.963146209716797,,,,,,,,,
48.699999999909195,20.834165573120117,,,,,,,,,
48.7999999999092,20.621726989746094,,,,,,,,,
48.8999999999092,20.73553466796875,,,,,,,,,
48.9999999999092,20.50792121887207,,,,,,,,,
49.0999999999092,20.143739700317383,,,,,,,,,
49.1999999999092,20.401700973510742,,,,,,,,,
49.299999999909204,21.539764404296875,,,,,,,,,
49.399999999909205,23.057186126708984,,,,,,,,,
49.49999999990921,24.665651321411133,,,,,,,,,
49.59999999990921,25.4547061920166,,,,,,,,,
49.69999999990921,25.17398452758789,,,,,,,,,
49.79999999990921,24.460798263549805,,,,,,,,,
49.89999999990921,24.05868148803711,,,,,,,,,
49.999999999909214,24.18007469177246,,,,,,,,,
50.099999999909215,24.711172103881836,,,,,,,,,
50.19999999990922,24.98430824279785,,,,,,,,,
50.29999999990922,24.422863006591797,,,,,,,,,
50.39999999990922,23.891767501831055,,,,,,,,,
50.49999999990922,23.133054733276367,,,,,,,,,
50.59999999990922,23.557933807373047,,,,,,,,,
50.699999999909224,24.64288902282715,,,,,,,,,
50.799999999909225,25.08293914794922,,,,,,,,,
50.89999999990923,25.674734115600586,,,,,,,,,
50.99999999990923,24.779457092285156,,,,,,,,,
51.09999999990923,23.793132781982422,,,,,,,,,
51.19999999990923,23.29238510131836,,,,,,,,,
51.29999999990923,22.442630767822266,,,,,,,,,
51.399999999909234,22.13914680480957,,,,,,,,,
51.499999999909235,21.228696823120117,,,,,,,,,
51.59999999990924,20.24995994567871,,,,,,,,,
51.69999999990924,19.885780334472656,,,,,,,,,
51.79999999990924,19.688514709472656,,,,,,,,,
51.89999999990924,19.938888549804688,,,,,,,,,
51.99999999990924,20.28789520263672,,,,,,,,,
52.099999999909244,19.809907913208008,,,,,,,,,
52.199999999909245,18.929805755615234,,,,,,,,,
52.29999999990925,17.670347213745117,,,,,,,,,
52.39999999990925,16.38812828063965,,,,,,,,,
52.49999999990925,16.12257957458496,,,,,,,,,
52.59999999990925,16.600566864013672,,,,,,,,,
52.69999999990925,18.01176643371582,,,,,,,,,
52.799999999909254,19.111896514892578,,,,,,,,,
52.899999999909255,20.105804443359375,,,,,,,,,
52.99999999990926,21.107301712036133,,,,,,,,,
53.09999999990926,21.638399124145508,,,,,,,,,
53.19999999990926,22.77646255493164,,,,,,,,,
53.29999999990926,23.497236251831055,,,,,,,,,
53.39999999990926,24.104204177856445,,,,,,,,,
53.499999999909264,24.673236846923828,,,,,,,,,
53.599999999909265,24.832565307617188,,,,,,,,,
53.69999999990927,24.999481201171875,,,,,,,,,
53.79999999990927,24.331817626953125,,,,,,,,,
53.89999999990927,23.960050582885742,,,,,,,,,
53.99999999990927,23.664154052734375,,,,,,,,,
54.09999999990927,23.70208740234375,,,,,,,,,
54.199999999909274,24.908435821533203,,,,,,,,,
54.299999999909275,25.871997833251953,,,,,,,,,
54.39999999990928,26.820384979248047,,,,,,,,,
54.49999999990928,27.01006317138672,,,,,,,,,
54.59999999990928,26.289287567138672,,,,,,,,,
54.69999999990928,24.916025161743164,,,,,,,,,
54.79999999990928,23.019248962402344,,,,,,,,,
54.899999999909284,21.645984649658203,,,,,,,,,
54.999999999909285,20.34859275817871,,,,,,,,,
55.099999999909286,19.460901260375977,,,,,,,,,
55.19999999990929,19.13465690612793,,,,,,,,,
55.29999999990929,18.793237686157227,,,,,,,,,
55.39999999990929,18.26214027404785,,,,,,,,,
55.49999999990929,18.0421142578125,,,,,,,,,
55.59999999990929,17.62482452392578,,,,,,,,,
55.699999999909295,17.27581787109375,,,,,,,,,
55.799999999909296,17.685522079467773,,,,,,,,,
55.8999999999093,17.78415298461914,,,,,,,,,
55.9999999999093,17.738632202148438,,,,,,,,,
56.0999999999093,17.21512222290039,,,,,,,,,
56.1999999999093,16.433650970458984,,,,,,,,,
56.2999999999093,16.046709060668945,,,,,,,,,
56.399999999909305,16.297082901000977,,,,,,,,,
56.499999999909306,17.4958438873291,,,,,,,,,
56.59999999990931,18.81599998474121,,,,,,,,,
56.69999999990931,19.498838424682617,,,,,,,,,
56.79999999990931,20.045108795166016,,,,,,,,,
56.89999999990931,20.08304214477539,,,,,,,,,
56.99999999990931,19.582294464111328,,,,,,,,,
57.099999999909315,19.83266830444336,,,,,,,,,
57.199999999909316,19.87060546875,,,,,,,,,
57.29999999990932,19.597469329833984,,,,,,,,,
57.39999999990932,19.64299201965332,,,,,,,,,
57.49999999990932,19.180179595947266,,,,,,,,,
57.59999999990932,18.97532844543457,,,,,,,,,
57.69999999990932,19.35468101501465,,,,,,,,,
57.799999999909325,20.2196102142334,,,,,,,,,
57.899999999909326,21.418373107910156,,,,,,,,,
57.99999999990933,22.2908878326416,,,,,,,,,
58.09999999990933,22.852333068847656,,,,,,,,,
58.19999999990933,22.480566024780273,,,,,,,,,
58.29999999990933,21.737030029296875,,,,,,,,,
58.39999999990933,20.568618774414062,,,,,,,,,
58.499999999909335,19.180179595947266,,,,,,,,,
58.599999999909336,18.284902572631836,,,,,,,,,
58.69999999990934,18.102811813354492,,,,,,,,,
58.79999999990934,18.603559494018555,,,,,,,,,
58.89999999990934,19.240875244140625,,,,,,,,,
58.99999999990934,19.961650848388672,,,,,,,,,
59.09999999990934,20.014759063720703,,,,,,,,,
59.199999999909345,19.946475982666016,,,,,,,,,
59.299999999909346,19.83266830444336,,,,,,,,,
59.39999999990935,19.48366355895996,,,,,,,,,
59.49999999990935,19.1270694732666,,,,,,,,,
59.59999999990935,18.512516021728516,,,,,,,,,
59.69999999990935,17.935895919799805,,,,,,,,,
59.79999999990935,17.37445068359375,,,,,,,,,
59.899999999909355,17.389623641967773,,,,,,,,,
59.999999999909356,18.338010787963867,,,,,,,,,
60.09999999990936,19.61264419555664,,,,,,,,,
60.19999999990936,21.02384376525879,,,,,,,,,
60.29999999990936,21.37285041809082,,,,,,,,,
60.39999999990936,20.38652801513672,,,,,,,,,
60.49999999990936,18.717365264892578,,,,,,,,,
60.599999999909365,17.11648941040039,,,,,,,,,
60.699999999909366,16.426063537597656,,,,,,,,,
60.79999999990937,16.084644317626953,,,,,,,,,
60.89999999990937,16.676437377929688,,,,,,,,,
60.99999999990937,17.609649658203125,,,,,,,,,
61.09999999990937,18.064876556396484,,,,,,,,,
61.19999999990937,18.96773910522461,,,,,,,,,
61.299999999909375,19.430553436279297,,,,,,,,,
61.399999999909376,18.944978713989258,,,,,,,,,
61.49999999990938,18.29248809814453,,,,,,,,,
61.59999999990938,17.078554153442383,,,,,,,,,
61.69999999990938,15.204541206359863,,,,,,,,,
61.79999999990938,13.78575325012207,,,,,,,,,
61.89999999990938,13.1484375,,,,,,,,,
61.999999999909384,13.269831657409668,,,,,,,,,
62.099999999909386,14.430657386779785,,,,,,,,,
62.19999999990939,15.811508178710938,,,,,,,,,
62.29999999990939,16.995094299316406,,,,,,,,,
62.39999999990939,17.79174041748047,,,,,,,,,
62.49999999990939,18.345598220825195,,,,,,,,,
62.59999999990939,18.869108200073242,,,,,,,,,
62.699999999909394,19.111896514892578,,,,,,,,,
62.799999999909396,19.0284366607666,,,,,,,,,
62.8999999999094,18.664257049560547,,,,,,,,,
62.9999999999094,18.330425262451172,,,,,,,,,
63.0999999999094,17.958656311035156,,,,,,,,,
63.1999999999094,18.39112091064453,,,,,,,,,
63.2999999999094,19.104307174682617,,,,,,,,,
63.399999999909404,19.1270694732666,,,,,,,,,
63.499999999909406,19.19535255432129,,,,,,,,,
63.59999999990941,18.29248809814453,,,,,,,,,
63.69999999990941,17.328927993774414,,,,,,,,,
63.79999999990941,17.65517234802246,,,,,,,,,
63.89999999990941,18.29248809814453,,,,,,,,,
63.99999999990941,19.48366355895996,,,,,,,,,
64.09999999990941,20.545856475830078,,,,,,,,,
64.19999999990941,20.834165573120117,,,,,,,,,
64.2999999999094,20.803817749023438,,,,,,,,,
64.3999999999094,21.01625633239746,,,,,,,,,
64.49999999990939,21.152822494506836,,,,,,,,,
64.59999999990939,20.773469924926758,,,,,,,,,
64.69999999990938,20.242372512817383,,,,,,,,,
64.79999999990937,19.1270694732666,,,,,,,,,
64.89999999990937,17.776565551757812,,,,,,,,,
64.99999999990936,16.86611557006836,,,,,,,,,
65.09999999990936,16.615739822387695,,,,,,,,,
65.19999999990935,16.433650970458984,,,,,,,,,
65.29999999990935,16.236385345458984,,,,,,,,,
65.39999999990934,16.25914764404297,,,,,,,,,
65.49999999990933,15.37145709991455,,,,,,,,,
65.59999999990933,14.681031227111816,,,,,,,,,
65.69999999990932,14.514114379882812,,,,,,,,,
65.79999999990932,14.240979194641113,,,,,,,,,
65.89999999990931,14.92381763458252,,,,,,,,,
65.9999999999093,16.25914764404297,,,,,,,,,
66.0999999999093,18.004179000854492,,,,,,,,,
66.1999999999093,19.627817153930664,,,,,,,,,
66.29999999990929,21.289390563964844,,,,,,,,,
66.39999999990928,22.260540008544922,,,,,,,,,
66.49999999990928,22.571611404418945,,,,,,,,,
66.59999999990927,23.64897918701172,,,,,,,,,
66.69999999990927,23.724849700927734,,,,,,,,,
66.79999999990926,23.64139175415039,,,,,,,,,
66.89999999990926,23.603456497192383,,,,,,,,,
66.99999999990925,22.55643653869629,,,,,,,,,
67.09999999990924,22.032926559448242,,,,,,,,,
67.19999999990924,22.055688858032227,,,,,,,,,
67.29999999990923,22.503328323364258,,,,,,,,,
67.39999999990923,23.31514549255371,,,,,,,,,
67.49999999990922,24.331817626953125,,,,,,,,,
67.59999999990922,24.89326286315918,,,,,,,,,
67.69999999990921,24.34699249267578,,,,,,,,,
67.7999999999092,23.5806941986084,,,,,,,,,
67.8999999999092,21.911535263061523,,,,,,,,,
67.99999999990919,20.553443908691406,,,,,,,,,
68.09999999990919,20.576204299926758,,,,,,,,,
68.19999999990918,21.327327728271484,,,,,,,,,
68.29999999990918,23.299972534179688,,,,,,,,,
68.39999999990917,24.453210830688477,,,,,,,,,
68.49999999990916,24.650476455688477,,,,,,,,,
68.59999999990916,23.967636108398438,,,,,,,,,
68.69999999990915,22.78404998779297,,,,,,,,,
68.79999999990915,22.920618057250977,,,,,,,,,
68.89999999990914,23.29238510131836,,,,,,,,,
68.99999999990914,24.233186721801758,,,,,,,,,
69.09999999990913,25.492643356323242,,,,,,,,,
69.19999999990912,25.614036560058594,,,,,,,,,
69.29999999990912,25.94786834716797,,,,,,,,,
69.39999999990911,26.084436416625977,,,,,,,,,
69.49999999990911,25.469881057739258,,,,,,,,,
69.5999999999091,25.522991180419922,,,,,,,,,
69.6999999999091,25.553340911865234,,,,,,,,,
69.79999999990909,25.098114013671875,,,,,,,,,
69.89999999990908,24.48356056213379,,,,,,,,,
69.99999999990908,23.398605346679688,,,,,,,,,
70.09999999990907,22.336410522460938,,,,,,,,,
70.19999999990907,21.911535263061523,,,,,,,,,
70.29999999990906,22.177082061767578,,,,,,,,,
70.39999999990906,22.61713409423828,,,,,,,,,
70.49999999990905,22.161909103393555,,,,,,,,,
70.59999999990904,21.72185516357422,,,,,,,,,
70.69999999990904,21.75979232788086,,,,,,,,,
70.79999999990903,21.797727584838867,,,,,,,,,
70.89999999990903,22.3895206451416,,,,,,,,,
70.99999999990902,22.404693603515625,,,,,,,,,
71.09999999990902,21.737030029296875,,,,,,,,,
71.19999999990901,22.601959228515625,,,,,,,,,
71.299999999909,24.72634506225586,,,,,,,,,
71.399999999909,28.079843521118164,,,,,,,,,
71.499999999909,31.099506378173828,,,,,,,,,
71.59999999990899,31.86580467224121,,,,,,,,,
71.69999999990898,31.47127342224121,,,,,,,,,
71.79999999990898,30.143531799316406,,,,,,,,,
71.89999999990897,30.01455307006836,,,,,,,,,
71.99999999990897,30.94017791748047,,,,,,,,,
72.09999999990896,31.623016357421875,,,,,,,,,
72.19999999990895,32.275508880615234,,,,,,,,,
72.29999999990895,32.169288635253906,,,,,,,,,
72.39999999990894,31.660951614379883,,,,,,,,,
72.49999999990894,31.145029067993164,,,,,,,,,
72.59999999990893,30.72015380859375,,,,,,,,,
72.69999999990893,30.04490089416504,,,,,,,,,
72.79999999990892,29.07375144958496,,,,,,,,,
72.89999999990891,29.088926315307617,,,,,,,,,
72.99999999990891,29.665544509887695,,,,,,,,,
73.0999999999089,30.55323600769043,,,,,,,,,
73.1999999999089,31.86580467224121,,,,,,,,,
73.29999999990889,32.59416580200195,,,,,,,,,
73.39999999990889,32.15411376953125,,,,,,,,,
73.49999999990888,31.03122329711914,,,,,,,,,
73.59999999990887,29.521390914916992,,,,,,,,,
73.69999999990887,27.222501754760742,,,,,,,,,
73.79999999990886,26.926605224609375,,,,,,,,,
73.89999999990886,27.950862884521484,,,,,,,,,
73.99999999990885,30.29527473449707,,,,,,,,,
74.09999999990885,33.1631965637207,,,,,,,,,
74.19999999990884,33.48185729980469,,,,,,,,,
74.29999999990883,31.79751968383789,,,,,,,,,
74.39999999990883,29.04340362548828,,,,,,,,,
74.49999999990882,27.154216766357422,,,,,,,,,
74.59999999990882,26.01615333557129,,,,,,,,,
74.69999999990881,26.448617935180664,,,,,,,,,
74.7999999999088,26.03891372680664,,,,,,,,,
74.8999999999088,24.491146087646484,,,,,,,,,
74.9999999999088,24.30905532836914,,,,,,,,,
75.09999999990879,24.354578018188477,,,,,,,,,
75.19999999990878,26.539663314819336,,,,,,,,,
75.29999999990878,29.521390914916992,,,,,,,,,
75.39999999990877,31.456100463867188,,,,,,,,,
75.49999999990877,32.95834732055664,,,,,,,,,
75.59999999990876,32.7762565612793,,,,,,,,,
75.69999999990875,32.09341812133789,,,,,,,,,
75.79999999990875,30.477365493774414,,,,,,,,,
75.89999999990874,27.791532516479492,,,,,,,,,
75.99999999990874,24.69599723815918,,,,,,,,,
76.09999999990873,21.3045654296875,,,,,,,,,
76.19999999990873,19.529186248779297,,,,,,,,,
76.29999999990872,19.00567626953125,,,,,,,,,
76.39999999990872,19.734037399291992,,,,,,,,,
76.49999999990871,20.98590850830078,,,,,,,,,
76.5999999999087,21.668746948242188,,,,,,,,,
76.6999999999087,21.85083770751953,,,,,,,,,
76.79999999990869,21.737030029296875,,,,,,,,,
76.89999999990869,21.873598098754883,,,,,,,,,
76.99999999990868,21.964643478393555,,,,,,,,,
77.09999999990868,23.034423828125,,,,,,,,,
77.19999999990867,24.104204177856445,,,,,,,,,
77.29999999990866,24.60495376586914,,,,,,,,,
77.39999999990866,24.878087997436523,,,,,,,,,
77.49999999990865,24.2180118560791,,,,,,,,,
77.59999999990865,23.64897918701172,,,,,,,,,
77.69999999990864,23.057186126708984,,,,,,,,,
77.79999999990864,22.465391159057617,,,,,,,,,
77.89999999990863,21.259042739868164,,,,,,,,,
77.99999999990862,19.506423950195312,,,,,,,,,
78.09999999990862,17.548954010009766,,,,,,,,,
78.19999999990861,15.409392356872559,,,,,,,,,
78.29999999990861,14.020954132080078,,,,,,,,,
78.3999999999086,13.929908752441406,,,,,,,,,
78.4999999999086,14.52170181274414,,,,,,,,,
78.59999999990859,16.114992141723633,,,,,,,,,
78.69999999990858,18.209030151367188,,,,,,,,,
78.79999999990858,19.64299201965332,,,,,,,,,
78.89999999990857,21.941883087158203,,,,,,,,,
78.99999999990857,23.785547256469727,,,,,,,,,
79.09999999990856,25.287792205810547,,,,,,,,,
79.19999999990856,26.403095245361328,,,,,,,,,
79.29999999990855,25.925107955932617,,,,,,,,,
79.39999999990854,24.92361068725586,,,,,,,,,
79.49999999990854,23.603456497192383,,,,,,,,,
79.59999999990853,21.91912078857422,,,,,,,,,
79.69999999990853,20.234785079956055,,,,,,,,,
79.79999999990852,19.32433319091797,,,,,,,,,
79.89999999990852,18.891868591308594,,,,,,,,,
79.99999999990851,19.210527420043945,,,,,,,,,
80.0999999999085,20.303070068359375,,,,,,,,,
80.1999999999085,21.3045654296875,,,,,,,,,
80.2999999999085,21.441133499145508,,,,,,,,,
80.39999999990849,21.28180503845215,,,,,,,,,
80.49999999990848,20.553443908691406,,,,,,,,,
80.59999999990848,18.869108200073242,,,,,,,,,
80.69999999990847,17.776565551757812,,,,,,,,,
80.79999999990847,16.57021713256836,,,,,,,,,
80.89999999990846,16.09223175048828,,,,,,,,,
80.99999999990845,16.592979431152344,,,,,,,,,
81.09999999990845,17.230295181274414,,,,,,,,,
81.19999999990844,18.072463989257812,,,,,,,,,
81.29999999990844,18.61873435974121,,,,,,,,,
81.39999999990843,19.438140869140625,,,,,,,,,
81.49999999990843,20.098217010498047,,,,,,,,,
81.59999999990842,21.190759658813477,,,,,,,,,
81.69999999990841,22.283302307128906,,,,,,,,,
81.79999999990841,22.80681037902832,,,,,,,,,
81.8999999999084,23.125469207763672,,,,,,,,,
81.9999999999084,22.55643653869629,,,,,,,,,
82.09999999990839,21.91912078857422,,,,,,,,,
82.19999999990839,21.008668899536133,,,,,,,,,
82.29999999990838,20.598966598510742,,,,,,,,,
82.39999999990837,21.213520050048828,,,,,,,,,
82.49999999990837,21.75979232788086,,,,,,,,,
82.59999999990836,22.465391159057617,,,,,,,,,
82.69999999990836,22.23777961730957,,,,,,,,,
82.79999999990835,20.91762351989746,,,,,,,,,
82.89999999990835,18.960153579711914,,,,,,,,,
82.99999999990834,17.11648941040039,,,,,,,,,
83.09999999990833,16.706785202026367,,,,,,,,,
83.19999999990833,16.979921340942383,,,,,,,,,
83.29999999990832,18.39112091064453,,,,,,,,,
83.39999999990832,20.303070068359375,,,,,,,,,
83.49999999990831,20.89486312866211,,,,,,,,,
83.5999999999083,21.37285041809082,,,,,,,,,
83.6999999999083,20.98590850830078,,,,,,,,,
83.7999999999083,19.278810501098633,,,,,,,,,
83.89999999990829,18.891868591308594,,,,,,,,,
83.99999999990828,18.75530242919922,,,,,,,,,
84.09999999990828,20.075456619262695,,,,,,,,,
84.19999999990827,22.71576690673828,,,,,,,,,
84.29999999990827,24.172489166259766,,,,,,,,,
84.39999999990826,25.356075286865234,,,,,,,,,
84.49999999990825,24.92361068725586,,,,,,,,,
84.59999999990825,23.831069946289062,,,,,,,,,
84.69999999990824,23.444128036499023,,,,,,,,,
84.79999999990824,22.738527297973633,,,,,,,,,
84.89999999990823,22.62472152709961,,,,,,,,,
84.99999999990823,23.48965072631836,,,,,,,,,
85.09999999990822,24.7642822265625,,,,,,,,,
85.19999999990821,26.448617935180664,,,,,,,,,
85.29999999990821,28.223997116088867,,,,,,,,,
85.3999999999082,28.497133255004883,,,,,,,,,
85.4999999999082,27.586681365966797,,,,,,,,,
85.59999999990819,26.630706787109375,,,,,,,,,
